Block: 41
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
325 2019-08-29T06:46:09.488Z 12cc63d589e1e2d83bc04a4c1eea64ba6718f4d5793ea3a14161bdc9d2dfefbf 12cc63d589e1e2d83bc04a4c1eea64ba6718f4d5793ea3a14161bdc9d2dfefbf 7adee0f65402277d380acc032c81d1c6c80e18539721fd2e02169b64db87a924 CRE 1 02055a2d2d43ebc90c86b1501c740c34d3a117e8af6b6e56910c801a3f3fa1168a 02f67d61f41913f30513347b4b5f5ff4603a7cd6d55236425e1da2576f527f6722 /rpm2sxs4XcCHgW/whYQCpXYg6VU5jVg+GguATy49c+JNldFjiWBh0Xkbb3bf0YEqgIlKBVfpqaOM+qDiLBANg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 IcNrb9TRLwGX4CYa6vVmaLwsFeL4nodT6UMpjx/RJn1o0hU+aMKCPVjeG2LpW6kElfP9WkhRPaQiz+0n5D4bvA== 6/9+JenYwX106+RkryeHUkxv9mXH8S0B9SHjzjhng3UeCziTv8MfBgBIyHM+9lURQCO9RI7IYKbQI4Fq8VvWrQ== 41
326 2019-08-29T06:46:22.528Z d8988b54229703919019c9fd8c3dc0e257490aca07453b8def232eb2e1ba333b d8988b54229703919019c9fd8c3dc0e257490aca07453b8def232eb2e1ba333b d8988b54229703919019c9fd8c3dc0e257490aca07453b8def232eb2e1ba333b HBT 40 0300b0e4a351e4c00a03504d44f776fd1d46a2dc0819684f121de35df00505b230 02ad9e95eb5f44e9eec8502fee56f64cad6e856daa9a60c4727e65ffd1412ba436 62rXiWIanDkvXCMaVuMP2w9sh/uMNpAv9C+t0P9nHe9rVJtm0F68o/Qk/1nruHXV2oI3vXm1uNFKyYfGE0BjRA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 HfWVUwdHNSRQ4Jiki0e3tTghq4Bi/sycM4yL1Z29Iw8QPHWPbwfSPjPn2pBt4fiom+EdJGIy22fyl7IHDeMwzw== 3ehqC223ZgX39HGjH+yDFh5e5tk0Hgv3Qb30vzi2zt2TYzOxct4pP+s9KvopzOo+Wc1p8QY5/jK+Ova/tYQ7VQ== 41
327 2019-08-29T06:46:24.348Z 562ccf9125669ec8770913e9527154428dc9c50326c563353ab4e2a1c46940ac 562ccf9125669ec8770913e9527154428dc9c50326c563353ab4e2a1c46940ac 562ccf9125669ec8770913e9527154428dc9c50326c563353ab4e2a1c46940ac HBT 40 03a0c0b41d82edec801bc0cd79f9a38d465b234f0584dd56d8e4a0904a81944a59 02b7963b3d97e718aa040ba6fafbf33428c09adbbeeb08fa1e39cc38461fdd3960 d3ptzUpUT0w85/9dVhmLiOwKHpw4ux1JlD9BItSK02k8SNo2Rnu5iFmR2d+gtSQAloSuvt0dvHtpJ3PYDaWdpw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4NgGiYE0ajQQ89Fp1LSSOv3MjxTLz1xoCs0Vv5Vr5f7V5ReB39Aa1tTVsKmLUyql9NKa6irLFDv3eo8FbtFDcg== 5yOsV6ZviRZDzhH7tkSQbfEIQ+UL4Ebrd2aHSWBbhgQJMXtjou6mvG8Dg5RHqtKa0Aqmn9x2UinJbFX1sstndQ== 41
328 2019-08-29T06:46:30.847Z 82c7f7bb4ed6775301f63b51f47d8bbec2b4dce9ecf5b91277281661ca359945 82c7f7bb4ed6775301f63b51f47d8bbec2b4dce9ecf5b91277281661ca359945 82c7f7bb4ed6775301f63b51f47d8bbec2b4dce9ecf5b91277281661ca359945 HBT 40 035d9ca09ff185cc70cc8fd255ae386b7493c2f1ce352c4a391b4660ba5e229b3d 02742bf097d9005c87bc49a83e0e8bc4db35c20606ea62b60632dc2c8685b66387 AvCtejr5H28Sr5vguUzwUufX1VmRjmy3Ub457DpG5adupR6cXKCKPFKDjbaIWz7KRfY+7qJqGTPhswjZqWyrtQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BE1wqGdW1mv/Qeqq9tzv9+vEKmWZZqcnj4oaz3bi8tlkxaNDGXg4TzGK3VClc3w/telPeqgXnkgEuE/Tz3fAkw== JSCdxNhS654Tun/Ev/m0mP9AwrslODT46pxNq9fpKK4E5X2zXKBUWwhshUQiYy75DUp8xzpX3DBWh4gj8LU6+g== 41
329 2019-08-29T06:46:48.178Z 8ba20c1415295384155187339a04c2fd6075eb8b9667acb9998e697a4ada566a 8ba20c1415295384155187339a04c2fd6075eb8b9667acb9998e697a4ada566a 8ba20c1415295384155187339a04c2fd6075eb8b9667acb9998e697a4ada566a HBT 40 03011eb88226eb6586e28f4ddf0c252cfc677074e7e50aa04e2a6c4f45e2915f89 0383e987f85ec6d40b939121808e7227226d28c14c1ab71815227c07cf0ea70aa2 cIvrKVb7w8I5J5Ya+P5z0tEBW/uFkCPkQOoMsTqiSFLI4q8XKBrJQUMsXtjgHHp6GxE7/XMW57nDpD+q7B7uSg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6ccfeFFnA3o96kN9viN7c8MQOwN8UP4g0QfCOs2B3xEnTaaqZnr7Vh0sbvUuYNhEomFrnjwr1I0Fd1RiL7cKqg== ERGCR8bQFkEV9cNvkGOX+y6tyY/ECf88kgSgj1oD/2n3zr6iBBSY8XHbgkS3dIZRYO3lBL3mBlmVltRd1IW+5g== 41
330 2019-08-29T07:06:46.769Z 345212993bba8cc4927bf15baa4a09f5633e6884624558d7b3cdff11270aecfc 345212993bba8cc4927bf15baa4a09f5633e6884624558d7b3cdff11270aecfc 3ee62e20ea7efba7fd1fa403dd462e7145651ae8faf1d966449bbbba12558ab7 CRE 1 023e36fa55c2fae1192851688faf35daf6046c4d5254d624187aec8c9a740da98d 038489e15bbbc6cb7c666ccefbdbbb0e2f681e43704a2e2f51dd029f0f2fdf7979 w8wMQT3N8PHkotNGwrVmnOzHOmsIMIikR5QSsBZKm4xuyyQOXxbA/Fd10fV1kA2Vi9DVnhozimtPD8gPj929iA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 M3LV1JL6eoear5bEmaxTikNbusfJcWCaadVv4Z8w/x8DcbtL/4GzLUqD6o8XYWu/dNS6j4+ZMh4EVWtqGiWCBg== r52ylqA+5yQJV7pWUoabG2SdJSpDM6u32bAs8gPb18k2qI3hzD3T5FUDAczOpFNpKNVEs3aAyaIF2fIo9DAqxQ== 41
331 2019-08-29T07:07:38.226Z 345212993bba8cc4927bf15baa4a09f5633e6884624558d7b3cdff11270aecfc b84b38093a47448891b29a203bb613a7f15e59fc55bc3d6595b619262e020267 896dd0e08b880beaa097607aaaeaaeaa65c448ec447352671a71f682e9d9a718 AME 2 023e36fa55c2fae1192851688faf35daf6046c4d5254d624187aec8c9a740da98d 025f59171305f810f95c73467a2a8fec12c2f9265e71d6a77024edc5c4ab1a0007 wpEvk334dB8g9IHR6khE5Hl7DTi+Pid7oYojoSlK7AjmNm706E/+u6kaEhbV9N6KdeJaHjUlykUFul05lIHSag== taqgF76CRCRSMS0na4ScAmYS6GEDndiXkOUDSGrE8hZAIHSyKgTi4EUX0KtcBQItR3iA/itLajWTMeRTrXUkcQ== 5nHGBDoRsZ7cloHP2HfbcX34uLk8uupVlhEYh9PopohI0mgcS4sFia+Hib0r/YQ0j/PHGmtCAHihda7j7S4K4Q== DmwEOm2zCBjlCBDEHxxjz87V4uVrxObrcsDVCDbz71PKIJ+AMwOSbU9i/y1GQUuKTxBcs62MFSXiaeFHMxXcoQ== 41
332 2019-08-29T07:20:34.628Z 48bd5050dcb947fe79be1ed191c86129436d7348dee2d52637c35be56caf566a 48bd5050dcb947fe79be1ed191c86129436d7348dee2d52637c35be56caf566a e5eec26aa52ec4c2f5c9c5a09ac5541f0501e95a725b00ec1ee33f14c33075d1 CRE 1 03335127066e8431190cda1e3222935814d731d7fd36cee7b87d5da6c2b6e78dd4 02f79c86dc70c6f3b3a4273421546f895ba8ece8a3c1731833fd6b1e91f983f8b1 +Vvm1UDFGlnmn1jmIiALFBEUccBMMkY7aBTjYy9BCz9kriWouG/ZDqMSAdkVc6BFLxKuV0oUvvgEEwbTXvbpfA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +Fd7Iqp4fgUQtvcOV2qLQgWNudJ3UKfVc3qFnyTWFJVGf3dDgvRUEGM+gvvbVT3rwhqHun5GvXJQ3rGzGIJjzw== VYGyGo4u5EEFv7uFNBlYA7UrC0o7ONlSmmIwDte/echO56nFii6o3FVgzIrWoVWt2i+n5RY7mexNZ8aZuzIWSQ== 41
333 2019-08-29T08:24:39.767Z 48bd5050dcb947fe79be1ed191c86129436d7348dee2d52637c35be56caf566a 41ed462243b062a255db1f00e54301720a0e441ca41b2090a0f6880e6582316c 8d46afa0a0aec93bc234cbd2814935bd0bbba3bd6fe9512490074021dd30783f AME 2 03335127066e8431190cda1e3222935814d731d7fd36cee7b87d5da6c2b6e78dd4 0227208104449fe834bb8a53b9658690b1e49c553c80dca9a9eb65173303b9b364 ydUdOWD7SO9g2qcWKEZsqJJYCfxxL6mJLuAaUMdec2Yf93yrW4zeDHMAq9+CRQ+LF11eIM7H6mNdtGA1DA+WeQ== /cC2qvW818RnGmw2UaFRuVpLrtV4R8leHtlrE3bXg+QCDLnua7BGncE1Ag+xQtNP/5x7YK3gMvuBgspBL+1Pew== 0958JZQQgTtCQonBZOe7XMD/vlYBRNL3bYxwDmjln+UWsC6gb8HdwcuqkdyWG4HMfESHtwZe29clRlBGX8TvWA== FYJkFEcWCuMIXvq62mD9To5lS/sTXGkuTDpR8+WBB0jZ4j55jNYnQf7SLF02YVtKqKvE5HnZmFjpeaEB+AzlZg== 41
334 2019-08-29T08:29:32.295Z ad03fb137f39f6fdaafb152aeed9f978015e1cf0d9ba17ae814620ad837457ad ad03fb137f39f6fdaafb152aeed9f978015e1cf0d9ba17ae814620ad837457ad 13c8864f13e19aaba85a2ed72a814914c8a11050f3724cee1d5d5a44482bdfcf CRE 1 03fe3f36198f619a1c896549c36a4c4d531d7266d6f0fede4ce84317950eefc534 02dece7d69b8e043a4de040d3c4c882c471ec2c20616b9b0f1a55e2e03c907c205 B3sej3IP92FNka9tWFFzoi2+6EIpc3Di1+h9U5yuNh/AIPm/pwIur3J/s8INgXQ3zHnchNGTDNNWqackcOk5TQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BQ724xZjNEyeEVtjdfnf39B0LXB09QlSS87RpJ21nFyMLZaSq2CgV3JACnZeDvvKabpzRWbnql5ypsp6L+SoPA== PQjAReE6feDCvErVlvyYkcfmgbRVro9td9ZOK0pGdMrCaK/BSMDBuXUAtTUXermDGZ4y5jbXbp9Ex21DqVfLeA== 41
