Block: 142
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
2238 2020-03-31T09:51:16.499Z 39e53d39a4a0f7add7fc71d1d27316157baf9babdb4d23d6d9d3c7e284049863 39e53d39a4a0f7add7fc71d1d27316157baf9babdb4d23d6d9d3c7e284049863 92146003e1147f2fb32f6309ed9fee92a10a93a8fb9f7449b8b8a6c5727a5c38 CRE 1 023c2ee2683fdfd9e85ad4e5ef366a77e3df10b033c612596c89d394fa6564cad8 02d67cbcf5bc0b0ddaa28cf6c0b7a81e9c7ee00f5b8465be698943800702fa4ab3 cZ8cjQcATg6EHNVPtSEjAnMZoHkaF2xvRPV42wIF21/I6TuwYFpgB0WJqQ5zNzTGdF7OB3jjvjuWlJgVMKEz/Q== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Zus8dX5rwRIieb2AU//Z+/FWiS/SzMC5rB/6vVdu+RAdmQItESxm8lEH+iBCVqVaMf/1qRDYBPoXqe8Tr0EodA== Joec65sI22ntc3oE/7UFSd7iUBzJ0RlYX44WBouSHRcVZXAlwQi9t/1xKRXXdoyY4oXgrXfY6RUYjaWBp3E3wg== 142
2239 2020-03-31T09:51:39.145Z dc3040d50dc8aadf96fc04c67b94c9b19d4bb8917ba9ae6a4f440bf8e2e9cc90 dc3040d50dc8aadf96fc04c67b94c9b19d4bb8917ba9ae6a4f440bf8e2e9cc90 dc3040d50dc8aadf96fc04c67b94c9b19d4bb8917ba9ae6a4f440bf8e2e9cc90 HBT 141 02503a7f1ba6d997bc1003816da7d68791f400b18e0f92ceeee2736ad44ac1aeb5 03a9aa6d6cba5e782c677c07f3a9eab828f4b07c974c01de02b695d930db0431e4 7rpHiseC2awkY3mulPdBn4vxAC+J4P601/tykPjBu/WuSFVjlC0WpA7uWQ5eJQECRsAlefeDWScSaOHHbD+kTw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y2MTnL3bq+PgKHsFXeMWqRX23xgfvLslvx7CRhzIhmhrYdotr5JkkuwQshyh7eDDsgj1sCxnJ1rh2pKooJoerg== 74Py7FCgVWWPgWJPudjl/4KKS6eGDOdyyGx+t+85R/UGsG1bDoqaW3X5i3ERy7TiHhRHbl9JJWw2jSVfNtmCuA== 142
2240 2020-03-31T09:51:39.339Z 641dd22465dbcfd9d993be896acdf192fc1ddfedc3452840d944b189d19431d5 641dd22465dbcfd9d993be896acdf192fc1ddfedc3452840d944b189d19431d5 641dd22465dbcfd9d993be896acdf192fc1ddfedc3452840d944b189d19431d5 HBT 141 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 035eec29329bd38490825d9cab4c6ed738252415864d39d381bdf8057b980e62df R4/LXFWpvvyCiBqyojknEhUs54pEBxt81VxUUYVJlJkjhksgWw/CwXlcxqo/epm/bjctFi4i2G8W/Ae9Y3JicQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 V3KUSCqeXV+imxJL6+1xrR+XjuawvvCHbbwj6ppYuYAhaSHssh3AYbyHs9jiQQtXyt4fFmejactMJdtIoOHkTA== Co2JDM113WW0wNTgu5ojno3G0RaF3N0HB2Z6JLwpu3fUGVfqbh/yzHkyNQ4gd0DY14BY+4b0CnlKVH5qsRfRTQ== 142
2241 2020-03-31T09:51:39.907Z 74a89583b4ba22b701eec5af98719ec3976a9a63baa84d80c965cf8367000054 74a89583b4ba22b701eec5af98719ec3976a9a63baa84d80c965cf8367000054 74a89583b4ba22b701eec5af98719ec3976a9a63baa84d80c965cf8367000054 HBT 141 03c9aacd2681a1681595d1ee561491ef7a390179f0b1bfcb171b64684735acbe5e 0386f7317413f48402e3203170e9864d82d842b758cc1a08ba1a0f7820658e8d8c 3/nJmlRSHu7EH6g+3YlLkOfnEVJdyRa6BO3kXb9KvCz9YoHB4ozMGuFVyUXAGtUDH1zJxRETCPAs1VsmRImpzA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 L7WiU4eAs0zYIpL0QgFRgZkKy6vLfgwx5Ic5Y2uP91lo6sP1ywIOurnGx2BcfbqOLiw41Pzm4mMqxBtdQq0oZQ== PjJLpx/HoYOtoCUFIuW1utg8noIroOQbdzjL7AFiaz7ld/+mIGyHwDAeVPKvTUCaNJ5JydxTG/TTwnKZIV8o0w== 142
2242 2020-03-31T09:51:41.199Z 2dee16ad98d5d79e88c2bac38b7c8f92c5e58730df302b10d43b5d1ae6fb42e2 2dee16ad98d5d79e88c2bac38b7c8f92c5e58730df302b10d43b5d1ae6fb42e2 2dee16ad98d5d79e88c2bac38b7c8f92c5e58730df302b10d43b5d1ae6fb42e2 HBT 141 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 038b7e4190d5f52c31ddc9abb7fa8900b8342f7925d6760d6ea2fad0f51279a973 2OOqgVOpzH0W8kXXeDD663nIsonIL00dPZaol2KSXzJmLvLbImsV4GtD49TzboUGNBvMZd6EIadaOHbRA3jP8Q== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rXF3Zh8kuFpMHFZYfvPHlyQgBQ17i791C7CEMtejgewQaYHSaUsPzXgW61wTHMBwAPG7DweJV3cOvhI2Q2Lo6g== S3vbaK1FglRCoHB/LQeAQ1L2IaDIhFgdhRVX+2sd8CsdT/ZW5rPlqX1hMjkLtUyLC+kddV1Mo2tAbzRq0TkgdQ== 142
2243 2020-03-31T09:51:43.454Z 6701d3533643640741dd26a5c8a8683cae42738f3f72b464e20f194fcc83e06f 6701d3533643640741dd26a5c8a8683cae42738f3f72b464e20f194fcc83e06f 6701d3533643640741dd26a5c8a8683cae42738f3f72b464e20f194fcc83e06f HBT 141 028fe8b9fa36f64778b61f617d9fb5d723e3e84d6ed0d7ff86c633ad310557524b 0376c70acf680890350d983dc143dc1bf30b74f0fe505ac9952b0c4deb8c5ec357 jk+3Qrh9VKekctKOOfNWQK9/g0GO5zs55WIDTn8qz4a08QuK5S4OqFzsTsKUgDk/D9Wt2GHvuIvS+Bfee7Ze0w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 QMsIodNFrJ7OyjVWiKQ+qCK+vP7Gzpo8u/DhHHlH90zKSstio9dVL6I6M/ADocIIFE69MsqnPfqLhOxjXwysnw== eCbvVeK7Nl+t+tCi4U5HzAQW2UUe6GenwLmoSD2N5kS+ITxkYw5wRUhqmzdjeeIy68qSG7o9YyOTXvyRUnu6ng== 142
2244 2020-03-31T09:51:44.5Z 63dc77dfa308e2f873e40b26eb58046dfd4abf7ff01fac2033aa05ae5df5ec83 63dc77dfa308e2f873e40b26eb58046dfd4abf7ff01fac2033aa05ae5df5ec83 63dc77dfa308e2f873e40b26eb58046dfd4abf7ff01fac2033aa05ae5df5ec83 HBT 141 02072a5433b1dcb896e5e9b8113a4900c8501533ec91dbdf3dec61aa76e3c5d3b2 02820e2c2ced4f92b8c6cacf19822ec0594d05310b1376639accf61e846444a580 yPG+bUrTgNTynzgXZG4mdPxBFVxOeQ+Lc1SfgEQJmgLZM+2/kVWV4k3wfzk5Up1wqQFXzb02TXysXGh33KUkRg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 O/YW9cAjOo4MsaIuoyNDuLm6WpQf9DiYP8mpzbzaRl3OISmwGLfdhx2LkyX/wOnOff/TJ0wkt0d/zWxCXQYEHg== FqRnyxEByEuV/YGvASJHFAKOBQPUje0gh1ECDsezfscW2j+knnL4vygGdiCf9ik3EZS451UZUGz+pir+EY9wIg== 142
2245 2020-03-31T09:52:31.758Z 8e0d24486a56ed5eff7b1f846d38c8b83c15efa90db829fbac16ed30c7f8d745 8e0d24486a56ed5eff7b1f846d38c8b83c15efa90db829fbac16ed30c7f8d745 92146003e1147f2fb32f6309ed9fee92a10a93a8fb9f7449b8b8a6c5727a5c38 CRE 1 02c447181c692ffb74bea3ff6c4e2b60875ef1587761f135a1cf35f4b0f61ee698 029de23388915a88b178421fbeec3d4884f02129e8a095f085405053cc8d2bee0b NZhFWMXYz/TyD6Y6lRrku0LT12M66zh3ajmBOorl0aBSjAHxehqYRzgM5+QtF4SXljgIJamYP1RA+F4W5xu70w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 wXLZNoQCm2SkwK8FyAVqYJuVD+PL0N4z4ROJCim1ySc8kykoDubCF4QEfh2ZoNaOH42mmuY+T3I3rfvTQNYi6w== Y0ixhoog06Iy4XOF3qfF2Yjko2bKKny5rsp/K+cQq1iYM1qBFgQFKyjReIZ6+CcaExYQhmxfkm4dYp+ms2kv7g== 142
2246 2020-03-31T09:54:35.606Z 8cfb92270033b54354f3548efde1e983d2ea9b186e7421c8f82c2657ab03a554 8cfb92270033b54354f3548efde1e983d2ea9b186e7421c8f82c2657ab03a554 92146003e1147f2fb32f6309ed9fee92a10a93a8fb9f7449b8b8a6c5727a5c38 CRE 1 038757494a39cd67e49a8f37d5ff7f464b8395664cd8d7ee5af06daf22a2bc85d2 02dfd25df7b09714b8ef90c501c4439e5a10af5c4342b425725a0cbd1902f1be49 dEZV31uyFE85fFttP8LPeEVNn7o1fm9qWLgy5eiysRdumih5EpGb4k1T49n9vMHxrsb87K8OGmM9o0yJ+GzMhA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4rNZgzIDTnMkDoEm87galPtblthP/8JGvqfKfCK2ZlTs+cS+dk7L3SxOmPES4fjhRSBLGkZDgmxeXHV9W/rGxA== JXnb6jML7Inems13mFY10y8Pe+x+G+HUFlDgAyumUuBX06m3NpKqbwvb+zjkD+G/BOQWEAB91Jg9kRknbXYFwQ== 142
2247 2020-03-31T10:03:56.527Z 9fec8d9c2981482b329e8930422cea3e287b5c7ee11066393b1d96dc154b63bd 9fec8d9c2981482b329e8930422cea3e287b5c7ee11066393b1d96dc154b63bd 92146003e1147f2fb32f6309ed9fee92a10a93a8fb9f7449b8b8a6c5727a5c38 CRE 1 0305f295fd978d548d0e95c3d21076dbbc237f2d6ee01fa55015c8513e56118ab7 021a464c41bf6c8a393cb6aaa244513951d93d7c4ad8ce7dda3976cf584c218f73 ZFYD+UUqYk8zwdLYkEOklFzxjQL4KAUUlkrLmXeCvxxSqnRFFndHHBenKJIkLXm6s3O59mNPpNVvOXE0+Qhlww== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dBzpDgNaVjgI4ixKE5ehYOqZfTX1FkhXnldhvbqF9AiwClOHETP15j0wviEGbvqtl4OPFEFMb9l48vfmxZY0vw== SNenWUvjPWB27OPU0SKiICkoZ4LpN6JstFN535qMCiqV4HzbY0ZQGRcUhPT5HpHHrUeEF6zbd82JtfOfK3sbmA== 142
