Block: 1310
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
47940 1310 2025-01-19T15:28:51.142Z 2025-01-19T15:28:48.927Z 455fe4cb175a44ec0dcc4c764ff9584dcbb0a4d1aa2b1f8660c3d2681bc786a2 b5a542dad26cadaa2eb65d016991433a3ede6e716752e5871bffef7c1b99db33 7b2a37bffd5065f85312dfd37321e4091e3c9bc705e57c5c694117fdaea2b18e 0d1f4a4f9e677c4b9782ba35f0b7b7192b87f6eb4a20d48e392365d037be67ed e0cc79002be4efd92103fff1db58960573472146f8819e79c359dc91e8838efb SIG NEG 2 0200effb4a91dcda0b784a1672b1213aae96c2d4f950a0932764c694bb9cef21ec 039de08beeaecc68aa57b767f389634222fecd9ff04e1fe9bf0d161e2c56c5f124 o0OH3tYpCnBGcaBUkLazVqYrOMMA9t3BJUfLG3w3a0zoU6J6WzmPbUUFqpv/NarDS4OnIx7ctqCvrNvof5DBnA== 0d1f4a4f9e677c4b9782ba35f0b7b7192b87f6eb4a20d48e392365d037be67ed BqSXqBPqY73SoktP4PwvyhT8+b3+osT/s0BBOeDHGXfcSz7430OP+oBRPX9wLIw6KL//I8LcfoYhMSuHkm8Spg== uFMEEdrYgG3AtvWeIajSG2sUisvQJbr4IzHhxi9rc8ag+s2lXnrO1Om0D/6GtUkyl2gL6RDcK6kD0122PfOktw== J84oALeoT7B0uhyBn+U+se3BzJupQo5vcT1tWMENJIcPYPMxhGbYwb7FDu+7jQMUzVtu8NGR06fwdK0tg1s46g==
47941 1310 2025-01-19T15:28:57.531Z 2025-01-19T15:28:55.339Z 12e6ed76d094995471c4c513ee41abdffb9651cd36acdbe8af310d6a13c78a13 12e6ed76d094995471c4c513ee41abdffb9651cd36acdbe8af310d6a13c78a13 12e6ed76d094995471c4c513ee41abdffb9651cd36acdbe8af310d6a13c78a13 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 0310e58248ec9d8fcf30ae1aa991a891b918270c25bcdc5b6d7fb568caa5ab3cd8 03e9e049fc04df4d5c7f6d1f39650eaee8f1c29478f0f40c23b8e439917dfdc03b 58/ce2mphKEPJO3T/jTxVGfkMBOEz4cvTkcIJ98BhOJcSPu4U6NvJMCroYqJueA6cUeeT3ruzV4VrTI+MrwAdQ== 12e6ed76d094995471c4c513ee41abdffb9651cd36acdbe8af310d6a13c78a13 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 iCjEtQn5FrYIVdSZh+RMTPKAdniMtp+RKz/kwYQfF+eB4H/R7GJzU46HajUD09k+aSXLfKsm0qx1BQ6rIMP8ug== F+LkjEoc//QpCoLR7auZDCbuV94JizpRDulKpt0kW1D3ztsJXS2xLxdgYA0rw1+YRf5GrcdjZYKgTLhwBurAZA==
47942 1310 2025-01-19T15:28:57.569Z 2025-01-19T15:28:57.230Z a04caf13eaccd88043395b2df326330b777574085464e653d71ee6756d1a5cf6 a04caf13eaccd88043395b2df326330b777574085464e653d71ee6756d1a5cf6 a04caf13eaccd88043395b2df326330b777574085464e653d71ee6756d1a5cf6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 0365fdb96f03c36435a5ce5f227e93e63e677f45cb4a4a0440955b79e9813b4bc1 03e52fc2113de8af7f9e4f8829213851df32058614af7108d0df12cea7ae977623 l1B7GkFvalZCDh/U2HtwOfBhZjE0ntBCwAbR78EqfjSzQQmAYMEv3E0JPPe2m+jA4hxpI8b08rWxeOtn8/mgcg== a04caf13eaccd88043395b2df326330b777574085464e653d71ee6756d1a5cf6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ApCJs+fy0kKqYh9vNH9Un1vCQ3Zs/HLGGYSMcJFAf64kwu7CfR24AwNas//mBb57EV8AZlkDHo/RqWqfH7UXpA== rEbMNv3++yTg7bYQyEcineZxqYRRTeWXxbCeZY9As2n9DyZZqoODxcrBBgBpU0wZyl7uZNADLjD8jIRzvR//bA==
47943 1310 2025-01-19T15:28:57.645Z 2025-01-19T15:28:54.863Z da2c47fe122ee371b252215accce0c591d907c248b3180ac78d855d92853b75f da2c47fe122ee371b252215accce0c591d907c248b3180ac78d855d92853b75f da2c47fe122ee371b252215accce0c591d907c248b3180ac78d855d92853b75f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 034e305fa13630f9b83fd39286a4d9aa35d06eeb3a84502ab38e52f7fe2ffada63 026056ae4802d3ba6f20e3f6bf90ef5afdf967eb8482fc6292ee349efe4a9d6c34 xXlfspjgF3bTqQbV7GDpgM5GXeHz2P0vGhJAWVkMHrFtIZeKGov+/6Mqv/25gqwCwwdwMDDY7CporQvo/dlLTg== da2c47fe122ee371b252215accce0c591d907c248b3180ac78d855d92853b75f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xol701aYsiCZZH/DIyAZBZq+Gp/ZDIESLA1cxWghchM5TGIGkCiP/K5S+asyXQclkYrLCssl4nFu/Yz+KXZ9hA== jYx73xdEjwi7m9ekzBhS1UCt/tmHlI0T85syIq1pE45stceo5I70/ao3JLOqhI8pbl+yOxmDpBRNTooXBQhGsw==
47944 1310 2025-01-19T15:29:00.760Z 2025-01-19T15:29:00.419Z 5215ac9bfa7e2d62f6315f60fb5a402f27e1ebfa2520894ed7302bbd5f4f6cdb 5215ac9bfa7e2d62f6315f60fb5a402f27e1ebfa2520894ed7302bbd5f4f6cdb 5215ac9bfa7e2d62f6315f60fb5a402f27e1ebfa2520894ed7302bbd5f4f6cdb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 02f8f36ab6ba74e68957b8239f055336ffa4d5ad6fd1c5db961621a37712da223a 0280a87fa14149a6dc0161a0a0954c2ced981acd4db0910cc3f6d32871586b118f kHiiHbIvpwGhbay5gHVnDf6pgXmilKeGePhrV6BCtvzwv12dLaYG66eDHT89x4OymhkTnxfrGglJduB/9nBM2g== 5215ac9bfa7e2d62f6315f60fb5a402f27e1ebfa2520894ed7302bbd5f4f6cdb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZDgzetm35IpPh33ds6v8jEipm3HtoXW2Xb6T5/V1oaRveVI21crkyHEdgXMGPkMCIBrVqU+mKmbuzBOuIVp95Q== Lzu0ehCg/3jOYmYFDU2DZ4wRneUoZtCSRL4HidsEwYxjqkFJqnI175ashPhPZt/y2G/cEFlGw8npiDj5OFweUQ==
47945 1310 2025-01-19T15:29:07.419Z 2025-01-19T15:29:07.144Z 24361919975fb2404d1397f89e274716153393d92ae467668f1dd58a9f14f14f 24361919975fb2404d1397f89e274716153393d92ae467668f1dd58a9f14f14f 24361919975fb2404d1397f89e274716153393d92ae467668f1dd58a9f14f14f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 03b5c317c0cd65e495d0637fadd6c7c8a9e2494e09c07b80144594de428515462a nWyLMzKu2nZWSlFJDpp33xEDkRI+TMJcm6d0rdBrFuVRoRpIunf8LGyTeJWxLGckVKtFuz/YmBw47lRhKbaUvA== 24361919975fb2404d1397f89e274716153393d92ae467668f1dd58a9f14f14f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tneKIo8wHq93dUTJfC0FCrZGcMSsJJo8Gy7+Ha6AzPzsCg9LxRkk/bOlFwACY9TG4uObAk2MtYaNsPxN1TYcpQ== t5OLcEZc2hF+5eAAP8TJV/VU+YixylGNIHIaxqIiDng4oBlOuf1OvHl0dUl1ow6d0PayuFBSbVlFhF5rZB5gIQ==
47946 1310 2025-01-19T15:29:09.341Z 2025-01-19T15:29:09.024Z 7881fcf9e259ebb3b4d6d0ae98260e3b24907055e9664a558a323553fc556730 7881fcf9e259ebb3b4d6d0ae98260e3b24907055e9664a558a323553fc556730 7881fcf9e259ebb3b4d6d0ae98260e3b24907055e9664a558a323553fc556730 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 0265229681c43e48bf24e379d805a6b89181e1681ce65ce480664e16420a7f6490 RdOAH8yGBzEiQ9tSLKWoPtdPb1V4jef/p2iQyC1fK8GW1cidyJHTj6j58wk5wyx9mGPelY0WctkMN0ugeQnpyw== 7881fcf9e259ebb3b4d6d0ae98260e3b24907055e9664a558a323553fc556730 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YvgUvKAk2BD0lGPxceM17O/QH0KpjacLAVJtQXRI7gFebAzlOsih6QfFGIk4pk7nv22rfcsRR75wQucrottN/A== fa2QLfwESwAsVmFaxjAFH1UvWkeHuFpPB9rC89qyEW2SYt8FjpnKnxeReYRLw1GDQLoGx99VG+3qGl/zfY2kKw==
47947 1310 2025-01-19T15:29:09.640Z 2025-01-19T15:29:09.204Z 83707845dfbac93fe5969084c2f322b086988ee666185ffe2c1f280b360f924b 83707845dfbac93fe5969084c2f322b086988ee666185ffe2c1f280b360f924b 83707845dfbac93fe5969084c2f322b086988ee666185ffe2c1f280b360f924b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 033504214c6e9e627bcb0b602206b1134352eda6568269f99c0c0ae8031776e37b 0269c300e0eb65dbeb70e4ec6a9663dc1f5512c6da90fb56e5b9b1ce5eeef6737e VfWzSsu2BAdLmxDKyFiYB9RUCvQDnc6oKhCOhpb0cQOOPp5mK9ou2ctjpuBvQj5IcJ2vjARCLAiHAvSq54sbhw== 83707845dfbac93fe5969084c2f322b086988ee666185ffe2c1f280b360f924b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 z1f3n7awQ/NxWBctIW+h5dqUeUhzRRbvTy6uJPvPRw2/Gzxw0IQGTAdDU3JmyflNY5NDPZAZiF8k0/E3h1pcaA== ytYR75thFytxBl5jdBe1aZKmfK81rOs93YSxqxqtBk9guiXHUTCDHuKVViRhNU/v3p9FQ/1KoFYsl23VwUr2ag==
47948 1310 2025-01-19T15:29:09.719Z 2025-01-19T15:29:09.211Z 381e299ef03d7ad024880bbf3b363ff3e2221107b5bd7c0e775a4ee809e220c5 381e299ef03d7ad024880bbf3b363ff3e2221107b5bd7c0e775a4ee809e220c5 381e299ef03d7ad024880bbf3b363ff3e2221107b5bd7c0e775a4ee809e220c5 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 02550cb3c08c271e1efdb0d741dbb1a47007f25756f54de7886739a453a036d635 02644afd9d1505f9a3a5a286d439c8d04e26b2eafcdedc1b69773a3ed3cafc14d3 dbXqjjQYSS+BkWMg6LIHAikWX0z2lbBX2bl+Zz1EZAM2InUXIEtXHbwOTBvawuHq62jjW20QCYwW2kk29TgJmA== 381e299ef03d7ad024880bbf3b363ff3e2221107b5bd7c0e775a4ee809e220c5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zjZwxp7+nWAHlz5FBztGBlAhTH5fZ/6nJfuy7LBdWJ5PkBgQjIra/npXsjEVk0t9ij7h+b9YT1tVm51AUMRNGQ== +AOMisrc7iMPm7SzaclvFe87odP7zsHnXjF5oIKYylyf6kbZYf+QMSX5u7jkOeJsACC1t8C7PbXGQJxp9ArVGw==
47949 1310 2025-01-19T15:29:10.251Z 2025-01-19T15:29:09.972Z acae22d10131ed509333265809e26c7958539a4d6c26889a8656546d51170b69 acae22d10131ed509333265809e26c7958539a4d6c26889a8656546d51170b69 acae22d10131ed509333265809e26c7958539a4d6c26889a8656546d51170b69 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1309 02bd9e89799678f4586414243150888b95fb05bf5b6ee65b5c1ef79b60121fa2f6 03a15ad0120c1d43d70747bbc1fd14eb51ea63620d9d346cc5f2b71deb5e5c6691 1UxWg0yhsJkqOHiY4EfYvjP08iwam0/AdBdyVHntgePPElLSTqvMbuOYk56YvaFbZ1t7oVW4Tt2ND97qBy/6WA== acae22d10131ed509333265809e26c7958539a4d6c26889a8656546d51170b69 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Ie3ZwnU3Su9Xj9IPxK57ecxJtvrdGTVz+AEQnG+GAlm9Uiws47tVJd8zK0SmGWnDdTFKikHo4gZoIbwbv6fmNg== kdFSoFFXw6V67tXbq6arFP7+yFTxhkIMXfmLPpGdRb8n9LFpEOQr5HVAHGW4pIhyYRjtcDtXOYCOAqu7dGVUeQ==
